b1237	b2294	3.48120491913916
b3733	b3736	3.4477244648797
b0723	b2095	3.44022355077966
b3727	b3728	3.4238995781803
b2762	b2763	3.42311994200769
b0337	b1062	3.40676826705118
b1374	b1546	3.40028443507494
b1291	b1632	3.39529690903649
b1132	b3984	3.39473333919651
b0088	b0090	3.38992855023469
b1908	b2471	3.37536614956042
b2022	b2025	3.36111163952008
b1922	b4355	3.36001171002665
b2153	b4025	3.35573304437555
b1883	b1943	3.32095675172765
b0910	b2415	3.31327742734821
b2422	b2423	3.30141460725609
b1729	b2424	3.27953555782388
b3306	b3308	3.26027636332523
b1236	b2299	3.25555940019615
b1062	b2500	3.25073319000752
b0337	b0945	3.23551460771279
b3316	b3318	3.23486200401507
b1740	b2300	3.22896823807747
b0888	b2114	3.22647508097621
b4201	b4202	3.2082720896876
b1941	b1948	3.19789850323092
b3433	b3980	3.19360520802799
b1323	b1325	3.18855353579416
b3296	b3312	3.18185674831253
b4200	b4201	3.17164208544986
b2607	b2608	3.17158352480335
b3308	b3733	3.16021277411744
b3296	b3297	3.1579029682852
b1080	b1884	3.14980478174364
b3297	b3312	3.14547158543351
b3298	b3304	3.14292959409549
b0002	b0004	3.13738375926187
b3341	b3736	3.13216999013699
b2294	b3495	3.12636708167453
b3316	b3341	3.12421663722267
b0259	b2192	3.1192094331435
b1921	b1922	3.11714106417209
b2607	b3317	3.11659757399624
b3319	b3320	3.11515038388131
b3341	b3735	3.1096463077386
b3298	b3306	3.10717485022934
b0957	b3304	3.10474658252912
b3309	b3733	3.09988931444659
b3310	b3318	3.09828787530218
b1948	b1950	3.09794251435677
b2608	b3318	3.09357159643781
b3320	b3321	3.09330219460739
b2114	b3730	3.0889398912884
b3305	b3312	3.08736732274836
b1749	b2299	3.08345395238922
b3318	b3341	3.08191237415922
b0064	b4122	3.07979145698926
b2608	b3316	3.07883008781445
b3612	b3919	3.07822879252389
b0474	b3189	3.07146338989661
b3296	b3298	3.07123677072398
b1714	b2500	3.07038689323123
b3318	b3736	3.06987890936898
b1145	b1236	3.06805373430183
b0741	b3738	3.06525116321619
b3304	b3308	3.06422550997743
b0008	b0606	3.06234537532835
b0180	b3736	3.06217675607206
b3314	b3316	3.06101779079029
b0432	b3318	3.05948659007321
b3314	b3318	3.05605501283777
b3311	b3315	3.05594543298793
b3298	b3312	3.05391929494584
b2566	b3256	3.05332156859556
b2608	b3736	3.05072735873883
b1126	b2299	3.04161829374353
b3310	b3314	3.04057537793655
b3316	b3736	3.04057352527578
b0169	b3320	3.03836344664886
b2608	b3341	3.03578357152253
b3306	b3312	3.03044013888351
b3308	b3312	3.02934845597507
b3306	b3733	3.02910441916534
b0432	b3732	3.02892975989417
b2608	b3313	3.02851012200125
b0432	b3309	3.02795998171676
b2279	b2286	3.02473880696793
b0741	b0930	3.02265280432673
b3296	b3306	3.0218521904434
b0432	b3305	3.0200925181275
b0432	b3308	3.01913285297881
b0169	b4200	3.01881129257485
b1123	b2752	3.01829412101051
b0432	b3310	3.01820959676596
b3305	b3307	3.01595519628029
b3309	b3732	3.01571602975226
b0722	b0724	3.00924910920148
b3298	b3305	3.0083760868774
b3339	b3985	3.0070346572578
b4200	b4202	3.00600596408997
b1779	b3067	3.00586715862813
b2608	b3319	3.00501888043523
b3305	b3314	3.00379636445082
b3318	b3319	3.00371500370731
b3319	b3341	3.00247079312518
b0178	b0432	3.00184786016416
b3306	b3309	3.0010896516248
b3309	b3734	3.00088316984913
b3732	b3736	3.00047920330334
b2608	b3317	2.9992400863846
b3304	b3312	2.99738296009315
b0522	b2508	2.99586407922483
b3309	b3315	2.99530472585568
b2415	b3460	2.99217974292584
b0957	b3734	2.99175155383155
b0552	b1994	2.98948992768629
b3311	b3314	2.98856917339732
b0169	b4201	2.98822972664117
b1093	b3320	2.98817894144968
b3316	b3319	2.98705196033708
b2400	b3611	2.98554888987385
b0957	b3298	2.98472924339367
b2608	b3310	2.98432018215706
b2607	b3316	2.98329998630577
b0877	b3612	2.98139312374317
b2607	b3310	2.98004839375329
b0197	b4244	2.97849199725482
b0432	b3733	2.97721303552643
b2027	b4226	2.9769112973908
b0957	b3732	2.97661046533133
b2607	b3319	2.97462929033934
b2294	b2479	2.97323727134763
b1645	b2503	2.97198873574879
b3304	b3310	2.97166729674319
b3318	b3732	2.97148247584926
b3310	b3312	2.96995015523179
b0723	b0724	2.96763985001711
b0432	b2608	2.96705651328625
b3315	b3316	2.9669361262051
b2606	b3311	2.96551569331091
b0032	b4245	2.9637314535736
b1136	b4014	2.9634173734204
b3313	b3318	2.96261121749745
b3985	b4200	2.96111362401568
b3305	b3309	2.96058916274254
b0432	b3312	2.95977332477841
b3319	b3321	2.95868761095643
b2030	b2192	2.95617713202368
b3311	b3341	2.95414918041507
b2257	b2430	2.95411178267622
b0857	b3014	2.95392337045108
b0957	b3306	2.95266367349458
b0180	b2925	2.95178150155516
b3307	b3317	2.95167611351998
b0169	b0741	2.95071383611111
b2752	b2764	2.95066854590078
b3305	b3308	2.94981540456266
b2608	b3315	2.94953352396026
b0032	b2752	2.94904926074301
b0432	b3316	2.94889885745654
b0003	b0004	2.94785095341089
b3321	b3985	2.94713669264679
b2607	b3315	2.94651057039846
b3310	b3316	2.94644385396256
b3298	b3308	2.94604486921077
b1195	b1674	2.94506651239931
b0118	b0729	2.94463942183954
b0780	b1545	2.9441539374711
b3317	b3319	2.94414132935574
b3316	b3732	2.94300098927221
b0632	b3256	2.9419871509987
b1155	b2110	2.94190630241546
b3304	b3318	2.94134240262139
b3315	b3341	2.94132458587985
b3305	b3318	2.94101656205582
b1015	b3320	2.93945649951074
b1015	b2608	2.93891421585816
b3311	b3316	2.93793212167641
b3315	b3318	2.93667473862914
b0169	b4202	2.93622783705665
b3321	b3339	2.9360772956388
b3312	b3314	2.93595382956372
b0432	b3314	2.9351883414346
b3304	b3314	2.93483687055563
b3314	b3732	2.93416514546664
b0957	b3312	2.93377897798321
b0957	b3308	2.93313535069221
b1554	b4364	2.93305033683563
b3308	b3732	2.93238979704567
b3296	b3987	2.93071628014162
b3296	b3305	2.92851362255873
b3298	b3987	2.92743743881593
b0436	b2323	2.9273756469984
b2606	b3315	2.9272813441529
b3296	b3304	2.92704355400227
b3308	b3314	2.92695861997902
b0779	b4303	2.92628860327021
b0740	b2417	2.9262329990795
b2030	b2982	2.92589576055346
b2027	b2323	2.92483893035249
b0741	b4200	2.92305878687331
b3314	b3315	2.92232125300374
b3341	b3734	2.92208104550984
b2607	b3307	2.91923947935857
b3339	b3738	2.9182423697562
b2607	b3318	2.91713204605168
b1812	b2352	2.9165681123029
b2606	b3316	2.9149738521603
b3306	b3987	2.9146885533162
b1121	b2558	2.91421757223556
b0930	b4200	2.91295055608549
b0621	b1769	2.91195739821525
b3320	b3985	2.91107418531119
b0169	b0930	2.91092746203122
b3315	b3736	2.91091931345966
b1143	b3495	2.91082957723313
b3341	b3732	2.91048568998093
b3320	b3339	2.90932896110232
b0940	b2055	2.90870005830416
b3308	b3734	2.90805746640142
b0432	b3341	2.90762238034019
b2479	b2779	2.90759870171235
b1015	b3985	2.9071476010896
b3306	b3310	2.90593462988414
b0728	b2279	2.90469727331539
b0169	b3738	2.90460443198673
b3477	b4105	2.90455561128876
b3304	b3309	2.9039112166045
b3302	b3306	2.90322982616
b3315	b3732	2.9010357860206
b2606	b2607	2.90064197673109
b3186	b4226	2.90001077814335
b2606	b3341	2.8996444982313
b0343	b1546	2.89756725012694
b3304	b3732	2.8969223374819
b0178	b3314	2.89510890490803
b3310	b3734	2.89414132309969
b3316	b3320	2.89374205334012
b1074	b1075	2.8931929897802
b0549	b1155	2.89194838441973
b1015	b2607	2.89189469328774
b3309	b3314	2.89168315867366
b3298	b3309	2.89139265777388
b0605	b2415	2.89085465548641
b3310	b3317	2.89075900207254
b0605	b3460	2.89067478746448
b0169	b1093	2.89039803477871
b3321	b3980	2.89018693386164
b3305	b3306	2.89012171878305
b3318	b3734	2.88989575390428
b3315	b3733	2.88975904385779
b0432	b3734	2.8895371043058
b3310	b3732	2.88951144571988
b3317	b3341	2.88828502424406
b0877	b3919	2.887797485834
b2323	b3251	2.88738155694273
b2608	b2925	2.88732068568559
b0807	b2321	2.88632339365311
b3307	b3309	2.88574381726353
b2608	b3735	2.88546428146579
b0742	b3433	2.88536279083949
b3477	b4106	2.88422510645179
b0860	b3958	2.88407376851377
b0104	b2299	2.88378459067773
b1782	b3919	2.88353398976602
b0727	b3734	2.88255694089625
b1048	b3938	2.88239614759202
b0957	b3733	2.88192283339575
b3308	b3318	2.88187727180951
b0007	b2360	2.88182410916143
b0618	b0706	2.88117958901937
b0930	b4201	2.88092218111385
b1866	b3147	2.87984889156989
b2608	b3732	2.87937280177614
b1473	b2840	2.87911283512864
b3304	b3734	2.87907555608649
b2606	b3319	2.87819361211787
b1782	b3612	2.87805903381503
b2925	b3320	2.87758317214988
b0146	b1538	2.87709542081636
b3312	b3987	2.87698171304677
b0425	b0877	2.87598630667681
b0178	b3316	2.87354451195986
b0053	b0432	2.87245072314293
b2606	b3318	2.87232659120282
b2607	b3341	2.87196572738337
b0888	b3730	2.8710105367682
b0621	b4087	2.87087396072157
b3304	b3733	2.87037393832385
b2508	b2557	2.87005568056493
b0912	b3912	2.86916318304958
b0957	b3318	2.86911764040204
b1126	b1145	2.86885919859347
b0178	b3318	2.86839023152191
b2360	b4003	2.86780213514696
b3339	b4200	2.8675013942249
b3321	b3986	2.86612805053826
b0930	b3339	2.86309671504496
b3311	b3318	2.86184492736005
b3319	b3736	2.86142789335133
b3296	b3308	2.86133871542093
b2478	b4201	2.85979870047878
b3309	b3318	2.8592728727165
b2723	b4073	2.85663353478971
b2608	b3305	2.85275850782006
b3318	b3735	2.85190919323396
b2110	b2543	2.85152173001025
b0780	b1374	2.85110261160592
b0432	b3315	2.85032348910039
b3305	b3316	2.84995006251596
b3310	b3319	2.84986689906466
b0905	b1651	2.8494195856708
b2607	b3305	2.8491936093716
b3320	b3341	2.84850382532289
b0299	b0541	2.84517793277865
b0197	b4243	2.84472195271105
b0614	b4106	2.84290602890565
b3231	b3637	2.84250570189411
b2606	b2608	2.84247404727007
b3310	b3341	2.8421990224326
b1015	b3321	2.84207372511804
b0131	b1236	2.84203938690908
b1094	b3738	2.84095394569874
b3612	b3871	2.84087333787946
b3304	b3316	2.84000067480488
b3297	b3298	2.83957728103515
b0432	b3736	2.83922644310994
b3310	b3736	2.83857195239635
b3315	b3735	2.83848679548171
b3313	b3316	2.83812219526094
b3316	b3735	2.83758741293714
b0118	b2279	2.83719405500601
b0810	b0811	2.83582176389903
b1075	b1078	2.83464175007911
b0432	b3298	2.8338971117853
b0436	b4143	2.83388356002379
b0741	b3339	2.83092639718457
b0432	b3304	2.83088030387994
b0544	b2071	2.8303345926618
b0474	b4260	2.82950150861363
b2608	b3320	2.82921734737353
b1094	b3458	2.82845927737192
b3309	b3312	2.82770772882175
b1048	b2042	2.82750469055892
b0702	b1195	2.82683920270139
b2572	b2573	2.82610129983634
b1145	b2351	2.82568964611849
b1370	b2982	2.8247696790162
b3458	b4200	2.82415826543809
b3315	b3734	2.82329385040175
b3320	b3738	2.82292804407132
b3068	b3368	2.82250286478754
b1355	b1706	2.82182613209027
b2607	b3736	2.82140654002448
b0957	b3310	2.82096964314003
b2720	b4106	2.82066493407373
b1714	b2752	2.81996218958859
b3312	b3313	2.81978795205843
b0169	b3985	2.81925210117241
b3313	b3319	2.81918726983824
b1191	b4113	2.81733080169472
b0337	b2764	2.81657933591916
b3314	b3734	2.81647762815935
b3319	b3735	2.81621991238104
b3319	b3983	2.815697221287
b2042	b3251	2.81479623971259
b1322	b1328	2.81464747678237
b3980	b3985	2.81447632126604
b0531	b3562	2.81429410611418
b0118	b2286	2.8112327729884
b0741	b3985	2.81119816736336
b0522	b1714	2.80973449562096
b2607	b3313	2.80910131467121
b0741	b2479	2.80856302751525
b3738	b4200	2.80727596532142
b0522	b2557	2.8065216883176
b0549	b2056	2.80562153499412
b0780	b4303	2.80523529432176
b1350	b1554	2.80486749191907
b3312	b3318	2.80275160153485
b0169	b3231	2.80190719547774
b1782	b3560	2.80182817537512
b0054	b0632	2.80105004186386
b1089	b3458	2.80063725189287
b3297	b3313	2.79929577643732
b3783	b4170	2.79789787710691
b3315	b3317	2.79714681977129
b3339	b3986	2.79651754305162
b2607	b3314	2.79612612923854
b0406	b4025	2.79599740139565
b0474	b2414	2.79564190831145
b3318	b3320	2.7947025453232
b4243	b4244	2.79384380549631
b1676	b3730	2.79357978578821
b3306	b3734	2.79260502585255
b0252	b4115	2.79241475383465
b2608	b3321	2.79167673441842
b0742	b3341	2.79132406899167
b0741	b4202	2.79105870716577
b1145	b2299	2.78921182198538
b3525	b4355	2.7890942708103
b0930	b4202	2.78886765103888
b1015	b3319	2.78862707082779
b1015	b3986	2.78849115710545
b0432	b3306	2.78753111393215
b0525	b2027	2.78724682325803
b0129	b2146	2.78507458328821
b3310	b3315	2.78500806635276
b0178	b3732	2.78389819965663
b1886	b3525	2.78275455664827
b3297	b3306	2.78150115347623
b0337	b2312	2.78140128788198
b1288	b1658	2.78089639344392
b3298	b3302	2.78001444994463
b1123	b2313	2.77886809618384
b2007	b2573	2.77776138250152
b0656	b3505	2.77739978047148
b0178	b3315	2.77726958399528
b2608	b3314	2.77585697978638
b1090	b1131	2.77534637133701
b1048	b3347	2.77517584543146
b0957	b3305	2.77378650725656
b4140	b4303	2.77280756733109
b1093	b3341	2.77247106817873
b1015	b3316	2.77118660476467
b0742	b2606	2.77117132464141
b3297	b3304	2.77069136057237
b0930	b3738	2.77008934869184
b1015	b2925	2.76894511287888
b3187	b3704	2.76845343590955
b0169	b3339	2.76757429731302
b3311	b3736	2.76683199585808
b1782	b3639	2.76674549308805
b3310	b3313	2.76563950044955
b2925	b3318	2.76477656976711
b0178	b3733	2.76277121971597
b3310	b3733	2.7625289561829
b1370	b2030	2.76118120354441
b3316	b3734	2.7609679437092
b1093	b3985	2.76043508846521
b1093	b3738	2.75987802557509
b0565	b1602	2.75941041466297
b2242	b4380	2.75898758292875
b1136	b3320	2.75858915642016
b2609	b3315	2.75775666904953
b1676	b3871	2.75764527645882
b0474	b2400	2.75729093330116
b3297	b3305	2.75613818082628
b2014	b2517	2.75526414490214
b2192	b2982	2.75513358653915
b0549	b3901	2.75500311791413
b3320	b4200	2.75371503119538
b2400	b3189	2.753548263277
b3316	b3317	2.75351462035077
b2491	b3691	2.75336771636258
b1155	b2543	2.75333278969499
b1315	b1316	2.75296585217112
b0957	b3297	2.75263059775563
b0432	b0957	2.75193210039151
b3220	b4296	2.7515387605257
b3298	b3310	2.75087673747225
b0614	b3477	2.75079342792738
b0603	b2324	2.75070243219392
b0957	b3309	2.7500178828622
b0178	b3309	2.74979276220103
b1168	b2271	2.74975564353916
b3313	b3986	2.74932253181466
b0118	b0728	2.74904689347609
b2608	b3309	2.74894035090429
b0632	b2566	2.74893958880904
b1948	b1949	2.74867552500163
b0474	b1676	2.74847909221771
b3230	b3251	2.74795602353994
b2056	b2774	2.74770135052242
b1123	b2764	2.7472231572963
b3314	b3341	2.74647738284094
b0605	b2479	2.74577670021192
b3317	b3735	2.74564433802354
b0605	b0741	2.74539293607342
b1968	b2179	2.74526904668012
b0169	b3319	2.74506594158123
b3297	b3987	2.74468473796573
b3306	b3732	2.74442825521963
b0621	b0718	2.74421400090564
b2315	b4013	2.74405114429257
b0741	b3231	2.74324537219515
b1093	b4200	2.74268744799849
b0171	b0172	2.74228500012458
b0740	b0911	2.74142284949525
b0054	b2153	2.74107129947384
b2027	b3251	2.74051142874578
b1015	b3313	2.74000048641072
b2284	b3734	2.73991637408184
b0317	b0702	2.73966142508172
b0197	b1209	2.73940267829035
b1465	b2761	2.73915810940527
b2479	b3738	2.73833406577455
b0727	b2285	2.73786102349497
b3311	b3732	2.7359905238711
b0178	b3308	2.73535185311542
b2770	b2984	2.73520797273737
b0169	b3321	2.73513960850195
b3314	b3733	2.73499444867534
b2925	b3316	2.73474033261246
b0474	b3611	2.73453214739648
b2607	b3321	2.73306666139629
b0252	b2365	2.73297142266617
b1365	b2335	2.7326848346565
b1163	b4303	2.73143231490643
b0741	b1093	2.73122656561701
b2604	b4166	2.73084589529974
b0742	b3984	2.72974872166799
b0722	b2416	2.72909464100339
b0741	b4201	2.72888353933818
b1093	b3339	2.72881190076018
b3255	b3982	2.72827802293681
b0742	b3983	2.72803561390732
b2604	b4017	2.72768973315073
b0618	b4087	2.72766269563992
b3185	b3347	2.72749105744218
b2608	b3307	2.72594455522048
b3019	b3640	2.72558892232705
b1327	b1328	2.72486698194174
b3308	b3315	2.72469703701508
b3305	b3732	2.72457056759418
b3066	b3260	2.72444157412579
b3231	b4200	2.72438349599838
b3317	b3736	2.72362138911437
b3314	b3736	2.72353803281503
b1123	b1714	2.72332486641885
b0525	b3186	2.72287922739547
b0436	b3251	2.7224770805343
b2607	b3311	2.72229797711151
b2365	b4119	2.7221303812959
b2231	b4143	2.72189207834974
b3320	b3986	2.72137509945065
b0552	b1370	2.72136750389991
b0432	b2607	2.72103662908734
b3309	b3316	2.72038768412413
b0729	b2279	2.72016527902728
b1038	b1039	2.71989540227536
b2912	b3783	2.71963922544613
b2323	b4203	2.71956190547957
b2312	b2752	2.71939514708374
b0727	b2284	2.71712236545682
b0928	b2415	2.71706349293132
b1024	b3783	2.71676244789857
b2372	b3754	2.71586287661088
b3231	b4202	2.71460827650023
b0432	b2606	2.71441209816867
b2312	b2557	2.71437227576118
b0431	b3309	2.71398930786995
b3313	b3320	2.71300583326985
b0436	b2027	2.71204979797012
b3298	b3734	2.71168244423959
b1024	b1025	2.71167459639217
b1015	b3341	2.71164036494888
b2164	b2875	2.71156159719975
b0716	b1372	2.71128469808212
b2114	b3871	2.71069630287337
b1136	b3738	2.70998557580907
b0930	b3980	2.70951723943963
b2313	b2752	2.7094890714055
b3189	b3611	2.70925017092684
b3317	b3983	2.70924600256787
b3251	b4226	2.70847871211208
b3318	b3733	2.70794498538832
b3305	b3313	2.70736645964374
b0957	b3296	2.70679338722802
b0054	b0197	2.70658823952243
b0533	b1691	2.70625820180827
b1545	b3754	2.70563693411563
b3305	b3315	2.70549671986984
b0259	b2030	2.70534303518438
b3319	b3985	2.70467115591094
b0728	b2286	2.70398060504581
b1545	b1546	2.70381958001886
b3231	b3985	2.7025226806835
b2606	b3314	2.70193716101846
b3309	b3736	2.70114210389085
b0549	b2110	2.70102750067413
b3313	b3736	2.70041286060426
b1676	b2114	2.70032649796694
b3306	b3314	2.70020874560505
b0522	b4006	2.69968632517562
b2751	b3774	2.69967226827031
b1163	b1846	2.69956636887116
b2313	b2764	2.69930449920074
b3304	b3987	2.69882626424118
b1131	b2153	2.69872329885082
b0642	b2890	2.69870288994353
b3320	b3736	2.69783811872988
b3313	b3314	2.69753758073513
b1408	b4115	2.69712700938679
b3609	b3738	2.69651901740365
b3704	b3867	2.69610027470807
b3307	b3315	2.69353156029156
b2284	b4015	2.69285147871184
b3317	b3318	2.69276330188316
b1093	b3319	2.69274762383321
b3308	b3987	2.69274571704342
b1094	b3339	2.69217846411328
b0763	b1070	2.69217706757883
b0483	b3773	2.69212360331196
b3296	b3310	2.69113782650741
b2323	b3739	2.69084054486898
b1093	b3321	2.69053374200112
b3087	b3105	2.69033786214862
b0815	b3358	2.69010792141701
b0605	b0911	2.69000811767216
b0621	b1802	2.68989979464349
b2925	b3321	2.68920280789601
b2607	b3735	2.68914050006903
b2609	b3311	2.68822450004195
b0943	b1168	2.68699454744933
b0456	b1645	2.68693450144424
b1774	b2240	2.68607088459895
b2925	b3736	2.68588464422088
b1729	b4006	2.68549263659894
b2606	b3317	2.68483367567171
b0432	b2925	2.68445649963056
b0170	b4203	2.68415738547787
b1126	b2425	2.68365250980489
b2162	b4114	2.68331965045043
b0957	b3736	2.68292890191431
b0474	b2027	2.68269127284283
b1093	b3433	2.68244280679741
b0910	b2551	2.681727118921
b3560	b3919	2.68156647590047
b0940	b3897	2.68134666037814
b3311	b3319	2.68014610824707
b1132	b3983	2.68006493481572
b3296	b3302	2.67958565889798
b3187	b3189	2.67940260994068
b0432	b3307	2.67930547957307
b2426	b3771	2.67827778904811
b3304	b3315	2.6771669234423
b1527	b2360	2.67621178508463
b3339	b3458	2.67537515988521
b1729	b2500	2.67497495069884
b0565	b3385	2.67478741054236
b3560	b3612	2.67447329275593
b1015	b1093	2.67431025136716
b1676	b4025	2.6734284610959
b3321	b3341	2.67328900473396
b1089	b1094	2.67323365161101
b0169	b2479	2.67302794442172
b0656	b2982	2.67301924649061
b0344	b0569	2.67286069569231
b3980	b4200	2.67268602839739
b0178	b3304	2.67267702085837
b3298	b3314	2.67231763624034
b3298	b3733	2.67209054164086
b2479	b4200	2.67200975919883
b0474	b2323	2.67038015524356
b3307	b3314	2.66998681420462
b0957	b3316	2.6695147659608
b2800	b4267	2.66861353798355
b1094	b3985	2.66826155409551
b2414	b4260	2.66791801184502
b0178	b3734	2.66687579003256
b3297	b3308	2.66613271945816
b2551	b3187	2.66598091175187
b1168	b2055	2.66584594132884
b2192	b3505	2.66528351589169
b0032	b1676	2.66417048483613
b3904	b4073	2.66379513110817
b0474	b3187	2.66276302363914
b0957	b3314	2.66247340640111
b1846	b4303	2.66161994764259
b0506	b2340	2.66109735799191
b1070	b1071	2.6609858594329
b0170	b3637	2.66067126025905
b3309	b3341	2.66059201373255
b0161	b3055	2.66017808600499
b0770	b1735	2.66013982063528
b2925	b3319	2.66009261013578
b2018	b3256	2.65979232706667
b2608	b3312	2.6591677402014
b1076	b1078	2.65875653991914
b2042	b3560	2.65851277317115
b2500	b2557	2.65780425126823
b4105	b4106	2.65675533131828
b0178	b3305	2.65667924329527
b0425	b3612	2.65637339235771
b0741	b2417	2.65573868376541
b2508	b2764	2.65518179577933
b3312	b3733	2.65472861982519
b3231	b3980	2.65454435314201
b0336	b2497	2.65416149246724
b3308	b3316	2.65408046080006
b3189	b3912	2.65352436321487
b0178	b2606	2.65337356223429
b0432	b3296	2.65320242184249
b3313	b3341	2.65309043030135
b1409	b2229	2.65294338955164
b0565	b0908	2.6521092235667
